Date,Title,Categories,Lyrics,Tag
Mar 10,Maston Ka Jhund Song Lyrics – Bhaag Milka Bhaag(2013),Hindi Lyrics,"Maston Ka Jhund Song Lyrics<BR><BR><BR>movie :  bhaag milka bhaag(2013)<BR>singer(s): divya kumar<BR>music : ehsaan noorani, loy mendonsa, shankar mahadevan<BR>lyricist: prasoon joshioye hawan kund, maston ka jhund<BR>oye hawan kund, maston ka jhundoye hawan kund, maston ka jhund<BR>sun saawni raat<BR>ab aisi raat<BR>rakh dil pe haath<BR>hum saath saath<BR>bolo kya karenge…<BR>hawan karenge, hawan karenge, hawan karenge<BR>hawan karenge, hawan karenge, hawan karenge (x2)oye jeev-jantu sab so rahe honge<BR>oye jeev jantu sab so rahe honge<BR>bhoot-pret sab ro rahe honge<BR>aisi raat sun saawni raat<BR>rakh dil pe haath<BR>hum saath saath bolo kya karenge<BR>hawan karenge, hawan karenge, hawan karenge<BR>hawan karenge, hawan karenge, hawan karengenahaata (ui) dhota (ui)<BR>nahaata, dhota, sukhata<BR>saare (ui) order (ui)<BR>saare order bajaata<BR>parade tham..<BR>nahaata, dhota, sukhata (aaho..)<BR>saare order bajaata (aaho..)<BR>tabhi toh fauji kehlata<BR>parade tham..hoye daud daud ke loha apna<BR>ho.. daud daud ke loha apna<BR>hoye daud daud ke loha apna<BR>badan karenge, badan karenge, hawan karenge<BR>oye hawan kund maston ka jhund<BR>sun saawni raat<BR>ab aisi raat<BR>rakh dil pe haath<BR>hum saath-saath<BR>bolo kya karenge…<BR>hawan karenge, hawan karenge, hawan karenge<BR>hawan karenge, hawan karenge, hawan karengeoye jeev-jantu sab so rahe honge<BR>oye jeev jantu sab so rahe honge<BR>bhoot pret sab ro rahe honge<BR>aisi raat sun saawni raat<BR>rakh dil pe haath<BR>hum saath saath bolo kya karenge<BR>hawan karenge, hawan karenge, hawan karenge<BR>hawan karenge, hawan karenge, hawan karengeo jungli aag si…<BR>bhadakti hogi…<BR>oye jungli aag si bhadakti hogi<BR>oye lakdi dil ki bhi sulagti hogi<BR>oye jungli aag si bhadakti hogi<BR>lakdi dil ki bhi sulagti hogiaisi raat sun saawni raat<BR>rakh dil pe haath<BR>hum saath saath bolo kya karenge<BR>hawan karenge, hawan karenge, hawan karenge<BR>hawan karenge, hawan karenge, hawan karenge<BR>hawan karenge, hawan karenge, hawan karenge<BR>ooi..<BR><BR><BR><BR>","Maston Ka Jhund Song Lyrics,Bhaag Milka Bhaag movie lyrics,Maston Ka Jhund Song Lyrics,Prasoon Joshi song lyrics,Shankar-Ehsaan-Loy Music lyrics"
Mar 10,Bhaag Milka Bhaag song lyrics — Bhaag Milka Bhaag(2013),Hindi Lyrics,"Maston Ka Jhund Song Lyrics<BR><BR><BR>movie : bhaag milka bhaag(2013)<BR>singer(s): arif lohar<BR>music : ehsaan noorani, loy mendonsa, shankar mahadevan<BR>lyricist: prasoon joshiarrey shanti maar raha sansaar<BR>ab tu aane de lalkaar<BR>teri to baahein patwaar<BR>kadam hain tere haahakaarteri nas-nas loha tar<BR>tu hai aag milkha<BR>o bas tu bhaag milkhaarrey chhod de beete kal ki bori<BR>kaat de rassi sutli dori<BR>tujhse poochhegi ye matti<BR>karke saans saans ko bhattiab tu jaag milkha<BR>bas tu bhaag milkhaho sariya, ho kashti<BR>o sariya o sariya<BR>o mod de aag ka dariya<BR>o kashti o kashti<BR>o doob jaane mein hi hai hastiho jungle ho jungle<BR>aaj shehron se hai tera dangal<BR>ab tu bhaag bhaag bhaag bhaag bhaag milkha<BR>ab tu bhaag milkhadhuan dhuan dhamkaye dhool<BR>raha na rode bode shooltaan le armaanon ke chaaku<BR>mushkil ho gayi saari daaku<BR>tu ban ja naag naag naag naag naag milkha<BR>ab tu bhaag milkhatera to bistar hai maidaan<BR>todna dharti teri shaan<BR>tere sirhaane hai chattan<BR>pehen le poora aasmaantu pagdi baandh milkha<BR>ab tu bhaag milkha bhaag milkha bhaag milkha<BR>ab tu bhaag bhaag bhaag bhaag bhaag milkha<BR>ab tu bhaag milkhaho ghanvar bhanvar hai<BR>chakkar chakkar chakkar<BR>godi mein uthaya man ne<BR>chakkar chakkar chakkar chakkar<BR>godi mein uthaya man ne<BR>chakkar chakkar chakkar chakkarbhanvar bhanvar hai aaj khel tu<BR>bhanvar ko khel bana de<BR>aandhiyaan rel bana le<BR>patkhani de uljhan ko<BR>cheekh bana de sargam ko<BR>o chakkar o chakkar<BR>o chakkar chakkar chakkarutaar ke phenk de sab janjaal<BR>beete kal ka har kankal<BR>tere talve hain pairi naal<BR>tujhe to karna hai har haal<BR>ab tu jaag milkha jaag milkha jaag milkha<BR>ab tu bhaag milkhakhol tu rakh ke pahiye khol<BR>bana ke chakkar sudarshan bol<BR>jam ke feete kas ke baandh<BR>khuli hai aaj sher ki maangtu goli daag milkha daag milkha daag milkha<BR>ab tu bhaag bhaag bhaag bhaag bhaag milkha<BR>ab tu bhaag milkhadaant se kaat le bijli taar<BR>chaba le tambe ki chhankaar<BR>phoonk de khud ko jwala jwala<BR>bin khud jale hoye na ujalalipat hai aag milkha aag milkha aag milkha<BR>ab tu bhaag milkha<BR>ab tu jaag milkha<BR>tu ban ja naag milkha<BR>tu pagdi baandh milkha<BR>tu goli daag milkha<BR>oh tu hai aag milkha<BR>oh tu bhaag milkha<BR>ab tu bhaag bhaag bhaag bhaag bhaag milkha<BR>ab tu bhaag milkha.<BR><BR><BR><BR>","Maston Ka Jhund Song Lyrics,Bhaag Milka Bhaag movie lyrics,Bhaag milka Bhaag song lyrics,Ehsaan Noorani,Loy Mendonsa,Prasoon Joshi song lyrics,Shankar Mahadevan Music lyrics"
Mar 9,Dance Pe Chance Marle Song lyrics – Rab ne banadi Jodi(2008),Hindi Lyrics,"Dance Pe Chance Marle Song lyrics<BR><BR><BR>movie: rab ne bana di jodi (2008)<BR>singer(s): labh janjua,sunidhi chauhan<BR>music : salim-sulaiman<BR>lyricist: jaideep sahni<BR><BR><BR><BR>","Dance Pe Chance Marle Song lyrics,Dance Pe Chance Marle Song lyrics,Rab ne bandi Jodi movie lyrics,Salim-Sulaiman music lyrics,Shahruh Khan movie lyrics"
Mar 9,Tujhame Rab Dikhta Hai (Female) Song lyrics – Rab ne banadi Jodi(2008),Hindi Lyrics,Tujhame Rab Dikhta Hai (Female) Song lyrics<BR><BR><BR>movie: rab ne bana di jodi (2008)<BR>singer(s): shreya ghoshal<BR>music : salim-sulaiman<BR>lyricist: jaideep sahni<BR><BR><BR><BR>,"Tujhame Rab Dikhta Hai (Female) Song lyrics,Jaideep Sahni song lyrics,Rab ne banadi Jodi movie lyrics,Salim-Sulaiman music lyrics,Shahruh Khan movie lyrics,Tujhame Rab Dikhta Hai (Female) Song lyrics"
Mar 9,Tujhame Rab Dikhta Hai song lyrics – Rab ne banadi Jodi(2008),Hindi Lyrics,Tujhame Rab Dikhta Hai song lyrics<BR><BR><BR>movie: rab ne bana di jodi (2008)<BR>singer(s): roop kumar rathod<BR>music : salim-sulaiman<BR>lyricist: jaideep sahni<BR><BR><BR><BR>,"Tujhame Rab Dikhta Hai song lyrics,Jaideep Sahni song lyrics,Rab ne banadi Jodi movie lyrics,Salim-Sulaiman music lyrics,Shahruh Khan movie lyrics,Tujhame Rab Dikhta Hai song lyrics"
Mar 9,Phir Milenge Chalte Chalte song lyrics – Rab ne banadi Jodi(2008),Hindi Lyrics,Phir Milenge Chalte Chalte song lyrics<BR><BR><BR>movie: rab ne bana di jodi (2008)<BR>singer(s): sonu nigam<BR>music : salim-sulaiman<BR>lyricist: jaideep sahni<BR><BR><BR><BR>,"Phir Milenge Chalte Chalte song lyrics,Jaideep Sahni song lyrics,Phir Milenge Chalte Chalte song lyrics,Rab ne banadi Jodi movie lyrics,Salim-Sulaiman music lyrics,Shahruh Khan movie lyrics"
Mar 9,Haule Haule Song Lyrics -Rab ne banadi Jodi(2008),Hindi Lyrics,Phir Milenge Chalte Chalte song lyrics<BR><BR><BR>movie: rab ne bana di jodi (2008)<BR>singer(s): sukhwinder singh<BR>music : salim-sulaiman<BR>lyricist(s): jaideep sahni<BR><BR><BR><BR>,"Phir Milenge Chalte Chalte song lyrics,Haule Haule song lyrics,Jaideep Sahni song lyrics,Rab ne banadi Jodi movie lyrics,Salim-Sulaiman music lyrics,shahrukh khan movie lyrics"
Mar 9,Nanga Punga Dost Song Lyrics – PK(2015),Hindi Lyrics,"Nanga Punga Dost Song Lyrics<BR><BR><BR>movie :pk(2015)<BR>cast : aamirkhan,anushka sharma<BR>music : shantanu moitra<BR>director : raju hirani<BR>producer : rajkumar hirani, vidhu vinod chopra,aamir khan<BR>singers : shreya ghoshal<BR>lyricist: swanand kirkirebhaagi bhaagi zindagi re<BR>peeche peeche main chali re<BR>nayi raahein naye naye mod<BR>anjaani gali me mila awara sa banjara sa<BR>tinga tinga nanga punga dost (x2)aaya hai kahaan se woh<BR>kya dhoondne wo aaya hai<BR>ek boondh bhi usney na pee<BR>par pk wo kehlaya haitinga-tinga nanga-punga<BR>tinga-tinga nanga-punga dost (x2)kabhi lagta hai joker hai woh, kabhi lagta loafer<BR>chor uchakka nipat anari science ka professsor<BR>oye.. oye oye…<BR>kabhi lagta hai joker hai wo kbhi lagta lofer<BR>chor ucchaka nipat anari science ka professsorduniya nashe mein talli thi<BR>ye hosh mein usey laaya tha<BR>tharra de jo poori dharti ko<BR>wo sawaal usney uthaya thatinga-tinga nanga-punga<BR>tinga-tinga nanga-punga<BR>tinga-tinga nanga-punga dost (x2)muskaane ka gur bhi sikhaya<BR>peena sikhaya gham<BR>yaadein karodon jisne di<BR>usey kaise bhulayein hum (x2)tareekh mein aisa koi na aaya hai na aaya tha<BR>ek boond bhi usne na pee<BR>par peekay wo kehlaya thatinga-tinga nanga-punga<BR>tinga-tinga nanga-punga<BR>tinga-tinga nanga-punga dost (x2)ho.. aaya hai kahan se wo<BR>kya doondhne wo aaya hai<BR>ik boond bhi usney na pi<BR>par pk woh kehlaya haitinga-tinga nanga-punga<BR>tinga-tinga nanga-punga dost (x2)tinga-tinga nanga-punga<BR>tinga-tinga nanga-punga<BR>tinga-tinga nanga-punga dost (x2)<BR><BR><BR><BR>","Nanga Punga Dost Song Lyrics,Aamirkhan movie lyrics,Nanga Punga Dost Song Lyrics,PK movie lyrics,Shantanu Moitra music lyrics,Swanand Kirkire song lyrics"
Mar 9,Dil Darbadar Song Lyrics – PK(2015),Hindi Lyrics,"Dil Darbadar Song Lyrics<BR><BR><BR>movie :pk(2015)<BR>cast : aamirkhan,anushka sharma<BR>music : ankit tiwari<BR>director : raju hirani<BR>producer : rajkumar hirani, vidhu vinod chopra,aamir khan<BR>singers : ankit tiwari<BR>lyricist: manoj muntashirhai maun mein doobi duniya<BR>tera qissa kaun sunaaye<BR>jo kahe, tujhe na jaane<BR>jo jaane, keh na paayekhwaabon ka musafir namaazi na kaafir<BR>saaiyaan ye bata de kahan hu main aakhir<BR>ye kaisi hai teri aankh micholi<BR>mujhe ghar le ja humjoli<BR>dil darbadar mera dil darbadar<BR>dil darbadar mera dil darbadartu mera hi saaya<BR>main teri hi chaaya<BR>main tere bina zaaya<BR>ragon mein bahaa tu<BR>nazar mein rahaa tu<BR>magar na nazar aayatujh se hi chal ke main guzra<BR>tujhpe hi aa thehra re<BR>tu mujhko main tujhko<BR>jaata kya hai mera<BR>ye kaisi hai teri aankh-micholi<BR>mujhe ghar le ja humjoli<BR>dil darbadar mera dil darbadar<BR>dil darbadar mera dil darbadarmain shaakhon se toota<BR>hawaoon se rootha<BR>udaa ja raha hoon kahaan<BR>aa jaaun kahin main<BR>khilunga wahin mein<BR>mile mujhko tu jahaanaa mil ja mujhse me kabse dekhun teri raahein<BR>beeta ek arsa main tarsa ab khol de baahein<BR>ye kaisi hai teri aankh-micholi<BR>mujhe ghar le ja humjolidil darbadar mera dil darbadar<BR>dil darbadar mera dil darbadar<BR>dil darbadar hai..<BR>darbadar.. darbadar dil hai<BR>hai dil darbadar<BR>dil darbadar hai…<BR><BR><BR><BR>","Dil Darbadar Song Lyrics,Aamir khan movie lyrics,Ankit Tiwari music lyrics,Dil Darbadar Song Lyrics,Manoj Muntashir song lyrics,PK movie lyrics"
Mar 9,Chaar Kadam Song Lyrics – PK(2015),Hindi Lyrics,"Chaar Kadam Song Lyrics<BR><BR><BR>movie :pk(2015)<BR>cast : aamirkhan,anushka sharma<BR>music : shantanu moitra<BR>director : raju hirani<BR>producer : rajkumar hirani, vidhu vinod chopra,aamir khan<BR>singers : shaan, shreya ghoshal<BR>lyricist: amitabh varmammmm..bin puchhe mera naam aur pataa<BR>rasmon ko rakh ke pare<BR>chaar kadam bas chaar kadam<BR>chal do naa saath mere (x2)bin kuch kahe, bin kuch sune<BR>haathon mein haath liye<BR>chaar kadam bas char kadam<BR>chal do na saath merehey.. bin kuch kahe, bin kuch sune<BR>haathon mein haath liye<BR>chaar kadam bas chaar kadam<BR>chal do na saath mereraahon mein tumko jo dhoop sataye<BR>chaaon bicha denge hum<BR>andhere daraye to jaa kar falak pe<BR>chand sajaa denge hum<BR>chhaye udaasi latife suna kar<BR>tujhko hansa denge humhanste hansaate yunhi gungunaate<BR>chal denge chaar kadam<BR>yea yeah.. na na nana…<BR>la ra la.. ra.tumsa mile jo koi rehguzar<BR>duniya se kaun darey<BR>chaar kadam kya saari umar<BR>chal dungi saath terebin kuch kahe, bin kuch sune<BR>haathon mein haath liye<BR>char kadam bas char kadam<BR>chal do na saath mere (x2)<BR><BR><BR><BR>","Chaar Kadam Song Lyrics,Aamir khan movie lyrics,Chaar Kadam song Lyrics,PK movie lyrics,Shantanu Moitra music lyrics,Swanand Kirkire song lyrics"
Mar 9,Bhagwan Hai Kahan Re Tu song Lyrics – PK(2015),Hindi Lyrics,"Bhagwan Hai Kahan Re Tu song Lyrics<BR><BR><BR>movie :pk(2015)<BR>cast : aamirkhan,anushka sharma<BR>music : shantanu moitra<BR>director : raju hirani<BR>producer : rajkumar hirani, vidhu vinod chopra,aamir khan<BR>singers : sonu nigam<BR>lyricist: amitabh varmahai suna ye poori dharti tu chalata hai<BR>meri bhi sun le araj mujhe ghar bulata hai<BR>bhagwan hai kahan re tu<BR>hey khuda hai kahan re tuhai suna tu bhatke mann ko raah dikhata hai<BR>main bhi khoya hun mujhe ghar bulata hai<BR>bhagwan hai kahan re tu<BR>hey khuda hai kahan re tuaa…<BR>main pooja karun ya namajein padhun<BR>ardaasein karun din rain<BR>na tu mandir mile, na tu girje mile<BR>tujhe dhoondein thake mere nain<BR>tujhe dhoondein thake mere nain<BR>tujhe dhoondein thake mere nainjo bhi rasmein hain wo saari main nibhata hoon<BR>in karodon ki tarah main sar jhukata hoon<BR>bhagwan hai kahan re tu<BR>aye khuda hai kahan re tutere naam kayi, tere chehre kayi<BR>tujhe paane ki raahein kayi<BR>har raah chalaa par tu na mila<BR>tu kya chaahe main samjha nahin<BR>tu kya chaahe main samjha nahin<BR>tu kya chaahe main samjha nahinsoche bin samjhe jatan karta hi jaata hun<BR>teri zid sar aankhon par rakh ke nibhata hun<BR>bhagwan hai kahan re tu<BR>aye khuda hai kahan re tuhai suna ye poori dharti tu chalata hai<BR>meri bhi sun le araj mujhe ghar bulata hai<BR>bhagwan hai kahan re tu<BR>hey khuda hai kahan re tu<BR>bhagwan hai kahan re tu<BR>hey khuda hai kahan re tu..<BR><BR><BR><BR>","Bhagwan Hai Kahan Re Tu song Lyrics,Aamirkhan movie lyrics,Amitabh Varma song lyrics,Bhagwan Hai Kahan Re Tu song Lyrics,PK movie lyrics,Shantanu Moitra music lyrics"
Mar 9,Tharki Chokro song Lyrics – PK(2015),Hindi Lyrics,"Tharki Chokro song Lyrics<BR><BR><BR><BR>movie : pk(2015)<BR>cast : aamirkhan,anushka sharma<BR>music : ajay-atul<BR>director : raju hirani<BR>producer : rajkumar hirani, vidhu vinod chopra,aamir khan<BR>singers : swaroop khan<BR>lyricist: swanand kirkireaayo re aayo re bhaaya rangeelo mehmaan<BR>chora chori fark na samjhe<BR>maare sab pe chalang (x2)marwayega tu.. tharki!<BR>pitwayega tu.. tharki!<BR>mat kar, mat kar, mat kar, mat kar<BR>arrey ra ra ra ra…<BR>tharki chokro aayo re banke mharo mehmaan<BR>are tharki chokro ayo re banke mharo mehmanho pachrangi poshaak pehan tu<BR>kaun gaaon se aayo<BR>tu patna se ya paatan se ya<BR>patiyala se aayo (x2)tera naam toh hoga bhaaya re<BR>jo school mein tha likhwaaya re (x2)tera koi pata toh hoga, hoga ration card..<BR>ho tera koi pata toh hoga, hoga ration card<BR>arey baadal cheer ke tapka tu<BR>ya aayo dharti phaadmarwayega tu.. tharki!<BR>pitwayega tu.. tharki!<BR>mat kar, mat kar, mat kar, mat kar<BR>arrey ra ra ra ra…<BR>tharki chokro aayo re<BR>banke mhaaro mehmaan<BR>tharki chokro aayo re<BR>banke mhaaro mehmaano.. tu duniya mein akelo hai<BR>humein fikar ghani sataave re<BR>tujhe amma taai apni lugaai<BR>kuch bhi yaad na aave re (x2)tu jaiso bhi hai bhaaya re<BR>tane yaar humne banaya re (x2)achha hai jo kho gayi yaadein<BR>jhagda na takraar..achha hai jo kho gayi yaadein<BR>jhagda na takraar..<BR>arey na to kisi se lena-dena<BR>na koi sar pe udhaarpyaaro tu laage.. tharki<BR>bholo tu laage.. tharki<BR>mat kar, mat kar, mat kar, mat kar<BR>arrey ra ra ra ra…<BR>tharki chokro aayo re banke mhaaro mehmaan<BR>tharki chokro aayo re banke mhaaro mehmaanaayo re, aayo re aayo rangeelo mehmaan re<BR>maare re, maare re choro sab pe chalaang (x2)tharki chokro aayo re banke mhaaro mehmaan<BR>tharki chokro aayo re banke mhaaro mehmaan<BR>ajab chokro aayo re.. tharki!<BR>ghajab chokro aayo re.. tharki!<BR>tharki chokro aayo re banke mhaaro mehmaan<BR><BR><BR><BR>","Tharki Chokro song Lyrics,Aamirkhan movie lyrics,Ajay-Atul music lyrics,PK movie lyrics,Swanand Kirkire song lyrics,Tharki Chokro song Lyrics"
Mar 9,Love is waste of time song lyrics – PK(2015),Hindi Lyrics,"Love is waste of time song lyrics<BR><BR><BR>movie :pk(2015)<BR>cast : aamirkhan,anushka sharma<BR>music : shantanu moitra<BR>director : raju hirani<BR>producer : rajkumar hirani, vidhu vinod chopra,aamir khan<BR>singers : sonu nigam, shreya ghoshal<BR>lyricist: amitabh varmalove is a waste of time lyricstujhe tak tak tak takte rehna<BR>teri bak bak bak sunte rehna<BR>kaam-kaaj sab bhool bhula ke<BR>tere piche piche chalte rehna<BR>ee to hai waste of time<BR>love is a waste of time<BR>pyaar vyaar waste of time<BR>ee love is waste of timeaa aa aa…phir bhi soch liya hun man maa<BR>ek baar toh iss jeevan maa<BR>kar le waste of time<BR>karna hai waste of time<BR>i want to waste my time<BR>i love this bhaste of time..aa aa aa…poore 75 baar mirror’wa dekhe<BR>32 baar hum apna baal banaaye<BR>8 martaba kapda change kiye hum<BR>bhar bhar botal badhiya scent lagaaye<BR>sajte rahe, sanwarte rahe<BR>kiya na koi bhi kaam<BR>aaj samajh mein aa gaya bhaiya<BR>love is waste of timephir bhi soch liya hun man maa<BR>ek baar toh iss jeevan maa<BR>kar le waste of time<BR>karna hai waste of time<BR>i want to waste my time<BR>i love this bhaste of time..aa aa-aa…ajab ghajab si uthal hai man maa<BR>kaisi hai ye feeling kaise batayein<BR>baithe baithe bina baat muskaayein<BR>kya hai maajra kuch bhi samajh na aaye<BR>udne ka mann kare mann ki jor jor chillaye<BR>aaj samajh mein aa gaya bhaiya<BR>love is bhaste of timephir bhi soch liya hoon man maa<BR>ek baar toh iss jeevan maa<BR>kar le waste of time..<BR>karna hai bhaste of time..<BR>i want to bhaste my time..<BR>i love this bhaste of time..aa aa-aa…<BR><BR><BR><BR>","Love is waste of time song lyrics,Aamirkhan movie lyrics,Amitabh Varma song lyrics,Love is waste of time song lyrics,PK movie lyrics,Shantanu Moitra music lyrics"
Feb 5,Tum hi ho song lyrics -Aashiqui2 (2013),Hindi Lyrics,"Love is waste of time song lyrics<BR><BR><BR>singer: arijit singhmusic:ankit tiwarifilm: aashiqui 2(2013)<BR>lyrics: mithoon<BR>star cast: aditya roy kapoor, shraddha kapoorhum tere bin ab reh nahi sakte<BR>tere bina kya wajood mera (x2)tujhse juda gar ho jaayenge<BR>toh khud se hi ho jaayenge judaakyunki tum hi ho<BR>ab tum hi ho<BR>zindagi ab tum hi ho<BR>chain bhi, mera dard bhi<BR>meri aashiqui ab tum hi hotera mera rishta hai kaisa<BR>ik pal door gawara nahi<BR>tere liye har roz hai jeete<BR>tujh ko diya mera waqt sabhi<BR>koi lamha mera na ho tere bina<BR>har saans pe naam terakyunki tum hi ho<BR>ab tum hi ho<BR>zindagi ab tum hi ho<BR>chain bhi, mera dard bhi<BR>meri aashiqui ab tum hi hotumhi ho… tumhi ho…<BR>tere liye hi jiya main<BR>khud ko jo yun de diya hai<BR>teri wafa ne mujhko sambhala<BR>saare ghamon ko dil se nikala<BR>tere saath mera hai naseeb juda<BR>tujhe paake adhoora naa raha hmm..kyunki tum hi ho<BR>ab tum hi ho<BR>zindagi ab tum hi ho..<BR>chain bhi, mera dard bhi<BR>meri aashiqui ab tum hi ho (x2)<BR><BR><BR><BR>","Love is waste of time song lyrics,Aashiqui2 movie,Ankit Tiwari music lyrics,Mithoon song lyrics,Tum hi ho song lyrics"
Feb 5,Sun raha hai song lyrics (male ver) – Aashiqui2(2013),Hindi Lyrics,"Sun raha hai song lyrics (male ver)<BR><BR><BR>song: sun raha hai male version<BR>singer: ankit tiwari<BR>music: ankit tiwari<BR>lyrics: sandeep nath<BR>cast: aditya roy kapoor, shraddha kapoorapne karam ki kar adaayein<BR>yaara, yaaraa… yaara!mujhko iraade de<BR>kasamein de, waade de<BR>meri duaaon ke ishaaron ko sahaare de<BR>dil ko thikaane de<BR>naye bahaane de<BR>khaabon ki baarishon ko<BR>mausam ke paimane de<BR>apne karam ki kar adaayein<BR>kar de idhar bhi tu nigaaheinsun raha hai naa tu<BR>ro raha hun main<BR>sun raha hai naa tu<BR>kyun ro raha hun main (x2)manzilein ruswa hain<BR>khoya hai raasta<BR>aaye le jaaye<BR>itni si iltejaa<BR>ye meri zamanat hai<BR>tu meri amaanat hai haan…apne karam ki kar adayein<BR>kar de idhar bhi tu nigaahein<BR>sun raha hai naa tu<BR>ro raha hoon main<BR>sun raha hai naa tu<BR>kyun ro raha hun mainwaqt bhi thehara hai<BR>kaise kyun ye huaa<BR>kaash tu aise aaye<BR>jaise koi duaa<BR>tu rooh ki raahat hai<BR>tu meri ibaadat haiapne karam ki kar adaayein<BR>kar de idhar bhi tu nigaaheinsun raha hai naa tu<BR>ro raha hoon main<BR>sun raha hai naa tu<BR>kyun ro raha hun main (x2)yaaraa….<BR><BR><BR><BR>","Sun raha hai song lyrics (male ver),Aashiqui2 movie lyrics,Ankit Tiwari music lyrics,SunRaha Hai na song lyrics"
Feb 5,Sun raha hai song lyrics -Aashiqui2(2013),Hindi Lyrics,"Sun raha hai song lyrics (male ver)<BR><BR><BR>song: sunn raha hai (female)film: aashiqui 2(2013)<BR>singer: shreya ghoshal<BR>music: ankit tiwari<BR>lyrics: sandeep nathyaara…<BR>manzilein ruswa hain<BR>khoya hai raasta<BR>aaye le jaaye<BR>itni si ilteja<BR>ye meri zamaanat hai<BR>tu meri amaanat hai aa…mujhko iraade de<BR>kasamein de, waade de<BR>meri duaaon ke ishaaron ko sahaare de<BR>dil ko thikaane de naye bahaane de<BR>khabon ki barishon ko mausam ke paimane de<BR>apne karam ki kar adaayein<BR>kar de idhar bhi tu nigaaheinsun raha hai naa tu<BR>ro rahi hun main<BR>sun raha hai naa tu<BR>kyun ro raha hun main (x2)yaara…waqt bhi thehara hai<BR>kaise kyun ye huaa<BR>kaash tu aise aaye<BR>jaise koi duaa<BR>tu rooh ki raahat hai<BR>tu meri ibaadat haiapne karam ki kar adaayein<BR>kar de idhar bhi tu nigaaheinsun raha hai naa tu<BR>ro rahi hun main<BR>sun raha hai naa tu<BR>kyun ro raha hun main (x2)<BR><BR><BR><BR>","Sun raha hai song lyrics (male ver),Aashiqui2 movie lyrics,Ankit Tiwari music lyrics,shreya Ghoshal song lyrics,SunRaha Hai na song lyrics"
Feb 4,Offo Song lyrics – 2States(2014),Hindi Lyrics,"Offo Song lyrics<BR><BR><BR>movie: 2 states (2014)singers: aditi singh sharma & amitabh bhattacharya<BR>music: shankar ehsaan loy<BR>lyrics: amitabh bhattacharyaoffo lyricso uh ho o o ho..<BR>o uh ho o o ho..dil ka dimaag se<BR>jhagda lagaaya kise<BR>peechhe ke darwaaze se ae..<BR>dabe paanv aaya kaise<BR>thoda sa kameena<BR>thoda bechara hai<BR>ishq bhoot sahi par yeh<BR>bhoot bada hi pyaara haioffo! isey.. isey daant ke bhagaaun<BR>offo! ya.. ya seene se lagaaun<BR>offo! isey.. isey daant ke bhagaaun<BR>offo! ya.. ya seene se lagaaun<BR>sar pe bithaaun, ya thappad lagaaun<BR>offo o….dekho leke aaya hai<BR>pocket mein sharaaratein<BR>tere jaisi hai zara aa<BR>iski bhi aadatein<BR>upar se garam hai<BR>andar se naram hai<BR>thoda shareef bhi hai thoda<BR>thoda sa besharam hai<BR>hai hai…offo! isey.. isey daant ke bhagaaun<BR>offo! ya.. ya seene se lagaaun<BR>offo! isey.. isey daant ke bhagaaun<BR>uffo! ya.. ya seene se lagaaun<BR>sar pe bithaaun, ya thappad lagaaun<BR>offo o….hairat ko bhi hairaaniyaan hone lagi<BR>ab hosh mein nadaaniyan hone lagi<BR>baithe hain dil ek dillagi pe haar ke<BR>mehangi badi manmaaniyan hone lagiyaari ke bahaane kandha sehlaata hai<BR>phir mauka milte hi ye par phailata hai<BR>haathon ke paar hi iska ishara hai<BR>ishq bhoot sahi par ye bhoot bada hi pyara hai<BR>aye ae ae..offo! isey.. isey daant ke bhagaaun<BR>offo! ya.. ya seene se lagaaun<BR>offo! isey.. isey daant ke bhagaaun<BR>offo! ya.. ya seene se lagaaun<BR>sar pe bithaaun, ya thappad lagaaun<BR>offo o….uf oh.. uf ho.. uffo…<BR><BR><BR><BR>","Offo Song lyrics,2States movie lyrics,Amithabh Bhattacharya song lyrics,Shankar Eshaan Loy Music lyrics"
